idx,z,e,age,sex,x,y
94550,[],[0.120980784937923],12,0,55.89084973169755,39.07398445754369
94551,[],[0.186171381639941],12,0,88.7323063239172,36.18174649690504
94552,[],[0.164018887977239],12,1,98.51825845034205,17.629691674226102
94559,[],[0.0782047626473663],12,1,80.06408230989774,99.0238724884713
94572,[],[0.498797276201177],12,0,73.66097950397895,5.011716027502861
94589,[],[0.1281524979224],12,0,40.577695021966946,3.2540035291597706
94596,[],[0.459390080014872],12,1,73.27913020126331,32.4445876170454
94605,[],[0.336787694853592],12,0,80.31822208243642,45.13073976924289
94606,[],[0.468869257079953],12,0,72.28497583088692,25.779185469518563
94612,[],[0.264377213951153],12,1,36.42655939979846,4.281897068005604
94623,[],[0.105099549210439],12,1,91.60267144957811,73.63373657437138
94627,[],[0.0826991181227503],12,0,90.83160416824477,75.25582054812443
94639,[],[0.789624940225363],12,1,78.37274881419229,14.180061118795484
94641,[],[0.0862321438829417],12,1,40.39427930647172,17.50058796781989
94643,[],[0.350603049921478],12,1,80.63285931378009,44.128257002919774
94651,[],[0.0946548391767207],12,0,51.751436605907024,5.56655388901694
94676,[],[0.539695463960464],12,1,64.74426160478237,61.09083866761661
94689,[],[0.161554519848014],12,0,70.67004092229134,48.915095791208884
94690,[],[0.463186466012678],12,1,69.31559931380583,62.899208340934734
94702,[],[0.791656103324575],12,0,74.76723315327287,25.63403605289024
94708,[],[0.381117176032748],12,0,66.0085081698608,28.985639892537847
94712,[],[0.10533062986508],12,0,42.16564402370476,77.8329497290239
94723,[],[0.166260399155986],12,0,97.18835011516589,23.10296971401206
94724,[],[0.496150865429982],12,1,68.97702668186254,40.03897014250635
94730,[],[0.775363546207751],12,0,69.06359995950986,1.3300248306777707
94740,[],[0.542912240669362],12,0,71.63734168017805,4.185038679384
94753,[],[0.776404841139332],12,1,71.57419044544308,31.62244979199147
94762,[],[0.12904575084935],12,0,56.32410460855568,43.10417453348695
94771,[],[0.560797874319363],12,0,52.111418090031705,61.18147741858657
94783,[],[0.588746269622207],12,0,66.35004510672387,41.694375661946566
94788,[],[0.167027856571043],11,1,89.26014700141006,12.138839833992076
94802,[],[0.634581373141046],11,0,76.98187198960196,4.868424367924749
94826,[],[0.408088366377535],11,1,16.40955239708161,11.370670174433965
94833,[],[0.47567620700022],11,1,42.0895416937748,67.7461595862992
94836,[],[0.167402402353101],11,1,98.09857819467953,39.55838243610879
94839,[],[0.224883862873451],11,1,76.97241653195039,74.31805894359903
94841,[],[0.679291198293677],11,1,76.30969312683655,17.235218085701273
94862,[],[0.631556766933038],11,0,79.15523465010153,13.23869672537904
94866,[],[0.744629228129205],11,0,72.49504923608811,30.110550665830694
94869,[],[0.139635171733113],11,1,57.142743131442145,51.367669118099826
94875,[],[0.718169399630757],11,1,78.06606883788173,8.80456591305559
94882,[],[0.190865505910319],11,1,13.399031968562293,4.209045971043907
94891,[],[0.150694232875718],11,0,53.85194683262398,47.652445431952856
94906,[],[0.157802016029748],11,1,91.22136283691911,26.426869036649656
94911,[],[0.522095376131378],11,1,82.92573116498373,13.681584572017071
94916,[],[0.099900265289211],11,0,42.10601199454021,20.781270182901956
94919,[],[0.570087480678401],11,0,81.76493699046252,64.48347480372665
94934,[],[0.664341244413478],11,1,90.53918910051968,67.8974777087498
94939,[],[0.106559453083152],11,0,29.841071887998464,12.200261799379586
94950,[],[0.458534402219931],11,0,42.805158826187466,70.89868011190511
94963,[],[0.30146539640722],11,0,88.16123933958848,0.0
94971,[],[0.401016079323327],11,0,96.9352619101305,1.7084285720856387
94974,[],[0.141092543082977],11,0,32.027982170459566,4.179106158985281
94988,[],[0.166943409674018],11,1,46.79715281277327,59.52748606890645
94992,[],[0.565320707114502],11,0,88.93888195921284,65.13953265584543
94998,[],[0.244697165522462],11,1,78.99689392141097,65.48101526091351
95009,[],[0.0715943315552855],11,0,37.53620120749047,30.37051304492556
95021,[],[0.273508048272954],11,0,21.309208782019873,32.662474792569554
95026,[],[0.468740913715529],11,1,81.19106986897033,62.30272138511436
95027,[],[0.0632129840159397],11,1,7.88430114582892,9.606234034945526
95030,[],[0.178927678687062],11,1,81.68028989860157,29.404225106788175
95037,[],[0.143050352169833],11,0,25.1231556780298,20.979780430856604
95056,[],[0.727350228358731],11,0,70.36383842475595,2.2171026429811564
95062,[],[0.539695463960464],11,1,64.99385196813316,61.42908775539715
95063,[],[0.0785467123741138],11,0,37.875511735424695,43.09441152998996
95074,[],[0.116620096709862],11,0,83.27529441467179,52.75998272544011
95081,[],[0.168204581644668],10,0,49.37455150690206,23.277099715748726
95114,[],[0.682372892829408],10,1,70.79427686729129,33.26921805117746
95127,[],[0.444075408017684],10,1,79.21208659375168,61.8298177636554
95136,[],[0.16948067549713],10,0,79.47947080019627,36.85414708870971
95137,[],[0.488679411637561],10,1,63.55780844542948,42.111890031363416
95138,[],[0.164380315421907],10,0,63.22830059301157,7.882270724161514
95140,[],[0.235828366797556],10,0,38.16272087340646,4.102109662216748
95144,[],[0.175838584826814],10,1,77.24796015233363,69.15595576686138
95146,[],[0.463597407731955],10,1,81.00543810223623,11.974114698567739
95152,[],[0.244720024309452],10,0,88.92161914335885,43.08650243408776
95175,[],[0.365942979577499],10,0,98.15373784554151,0.0
95176,[],[0.791507732252713],10,0,73.42371363759246,1.7821800335883247
95179,[],[0.158752144901363],10,0,75.3606485039701,50.77672885756651
95188,[],[0.299117584308312],10,1,63.87448103623615,0.20244832747720545
95190,[],[0.154770441216612],10,1,82.30517700221712,29.01764475152129
95201,[],[0.55792448961091],10,1,74.01231758472399,20.70742511064251
95214,[],[0.113036049119993],10,0,18.07283644861329,33.222790923983894
95215,[],[0.4453037301189],10,1,77.73690682535948,61.054219760869785
95229,[],[0.507223766744474],10,0,79.1751051250582,18.68090872121849
95238,[],[0.224883862873451],10,0,76.86756915913398,74.40846948618723
95249,[],[0.159997310303642],10,1,86.01355778772967,22.670676637731706
95257,[],[0.430732403883221],10,0,14.480654202051403,10.22764746656439
95273,[],[0.588798163122853],10,0,69.81077935034726,61.65627148726064
95280,[],[0.344861404487685],10,1,81.80998840597995,42.144412274008985
95283,[],[0.212548928447194],10,1,35.56205823472356,3.9096019706678065
95298,[],[0.229529226851401],10,1,52.97339329870897,58.36360426765157
95309,[],[0.20217299897175],10,0,62.205879323080175,49.15278196630863
95315,[],[0.122452106297583],10,1,59.73398042085707,10.021241418927488
95326,[],[0.145659817665431],10,0,89.3029746067642,4.009649423238943
95347,[],[0.513352315469268],9,1,71.89534674226257,2.372605066154257
95349,[],[0.110677459957612],9,0,53.012014823296184,2.331224201487346
95350,[],[0.611554674052234],9,0,69.12460158733761,60.41337606774212
95351,[],[0.285881795070433],9,1,13.991371422892998,10.965150887525386
95353,[],[0.386117124464324],9,0,66.38313870466914,3.0905574668251496
95354,[],[0.475914051020861],9,1,70.87645263727931,37.16405898141185
95361,[],[0.128201218625555],9,0,52.52096561761481,44.50359869340588
95366,[],[0.0870736979441041],9,1,31.93260310807556,43.29776782417387
95370,[],[0.113639717822467],9,0,87.95831762281847,88.57502305127925
95372,[],[0.0880925120742512],9,1,36.80780651900607,75.19395009128321
95376,[],[0.139211256787507],9,1,75.19060272573851,80.3608793130359
95377,[],[0.3233500571746],9,1,91.86793878482969,38.7010238333433
95378,[],[0.167784666852837],9,1,89.07917910593136,18.129801342723997
95391,[],[0.415519754634513],9,0,49.45863908511514,60.958298281248396
95401,[],[0.130194565038657],9,0,92.97447449185519,21.483891161787156
95402,[],[0.169175534176484],9,1,38.494058754575505,5.735212079646954
95406,[],[0.112263878646575],9,1,86.67815831362016,98.82894151046229
95411,[],[0.274129659399742],9,1,85.60564623513399,43.498986378035994
95412,[],[0.304448712193616],9,1,18.409596317449907,0.0
95413,[],[0.168077004466636],9,1,74.06465605496025,66.84021996313933
95420,[],[0.0980022219407386],9,1,11.583181013688758,13.560946486315657
95427,[],[0.170440334667767],9,0,89.80897026351458,17.368567881539438
95431,[],[0.60072101399184],9,1,72.36938582474416,4.368232019316085
95432,[],[0.169218182465528],9,0,85.73085367349097,36.165183760317845
95454,[],[0.689897979073873],9,0,71.78084102615945,28.290358984298628
95474,[],[0.154123083071851],9,1,99.4325985901897,25.26030959950117
95482,[],[0.467712780580239],9,0,69.37058225791661,40.07167412903511
95486,[],[0.163378613186966],9,0,87.80442081620252,8.619142668562546
95502,[],[0.436257076285103],9,0,17.07396601758302,0.0
95527,[],[0.776443889855539],9,1,70.03349297104293,32.14027584512004
95531,[],[0.139945492444763],9,0,38.961442146298566,20.862605159832547
95538,[],[0.586559217656458],9,1,82.20290000417295,64.55775663423762
95560,[],[0.717247558932212],9,0,77.26345709010909,6.8164019533783975
95563,[],[0.129043438002319],9,0,90.37058938031417,48.06025835474487
95564,[],[0.626611570169058],9,0,73.89534256008906,23.570960255674517
95565,[],[0.18730430668921],9,1,24.410468783096803,33.20768800557983
95567,[],[0.169218182465528],9,0,85.8930430352504,36.79983753323999
95568,[],[0.549055891660176],9,0,91.4231238540084,68.53101172791274
95575,[],[0.304500639032598],9,0,99.999,58.15561739616369
95581,[],[0.314341493877527],9,0,21.7053959545918,30.471461683898852
95584,[],[0.106559453083152],9,1,29.438598954536676,12.7309208764782
95594,[],[0.132106846609814],9,0,44.55986985126671,6.3177140356684935
95595,[],[0.104852922324354],9,1,84.18636306507433,87.97273564490708
95606,[],[0.530565872682318],9,0,69.32454833351568,59.910808455431216
95611,[],[0.525413654379599],9,0,74.82394368852265,60.635367312461156
95613,[],[0.522095376131378],9,0,82.35740337307777,13.56302916012111
95631,[],[0.556090126873943],8,1,74.9606590068946,30.298557435610842
95633,[],[0.513352315469268],8,1,71.31003767328758,2.6770946315006174
95642,[],[0.149541059103705],8,1,63.513476260184405,8.062641619693752
95644,[],[0.469486077606983],8,1,99.999,60.230388455930694
95647,[],[0.799224552027741],8,1,72.33214171618718,3.132048276825426
95656,[],[0.52390291996335],8,1,66.57642447110698,42.252059901092885
95671,[],[0.29163975128491],8,1,72.51023567938998,61.905803616474685
95682,[],[0.721127553010707],8,0,71.08631001676548,29.74020311143984
95691,[],[0.401016079323327],8,1,96.40543362623768,1.5833597232649617
95698,[],[0.299590400490114],8,0,67.88545344983004,46.88759941947002
95702,[],[0.679775053036522],8,0,76.19718961384643,14.783493321140181
95703,[],[0.467751670344026],8,0,75.88119907635462,75.56292984151266
95713,[],[0.456552649510692],8,0,71.6355850042366,35.425881288126845
95716,[],[0.673269884111272],8,0,72.59606760891907,27.151403333991603
95720,[],[0.368104749773654],8,0,15.345099469577734,5.325941864775616
95725,[],[0.521732846735653],8,0,64.88353951768697,41.86543226451514
95734,[],[0.0932318595943128],8,0,32.70602685702988,42.725264142511705
95739,[],[0.213425150991439],8,1,63.313191606808815,28.66513768483582
95742,[],[0.379332033180979],8,1,44.30412039499103,66.35401154072804
95749,[],[0.10452052542605],8,1,84.13648937554407,99.999
95759,[],[0.543392350207401],8,0,67.44079690367072,62.97196072941114
95761,[],[0.0831667545839086],8,1,82.15390267588093,74.22738658031102
95769,[],[0.254323194979153],8,0,58.18644309401358,69.25033138675548
95772,[],[0.344861404487685],8,1,81.72231794475826,42.87173706774601
95773,[],[0.212419233689524],8,1,23.94303159702229,33.421721603933804
95780,[],[0.385996057489305],8,0,74.69330985621474,9.204854403736253
95781,[],[0.304500639032598],8,1,99.999,58.01331189777404
95798,[],[0.506792352608176],8,0,75.00709718781127,61.126750332314955
95800,[],[0.433366072563958],8,1,68.33058818520983,59.13069270572444
95807,[],[0.662770902839187],8,0,78.261170250444,10.540018446026952
95812,[],[0.17001951616891],8,0,18.566588977786964,29.13102016472012
95815,[],[0.106761676878204],8,1,48.17424686180478,19.414482274989087
95816,[],[0.496857519078881],8,1,67.36045230095755,43.74637726887484
95822,[],[0.561137468726189],8,0,71.23210912305223,26.97289826042298
95827,[],[0.202008168585012],8,0,52.966990379850856,69.24175505729137
95840,[],[0.17792277879971],8,0,96.72120024272134,27.441335575412943
95857,[],[0.56470912963607],8,1,70.36582920585764,28.96832151914274
95861,[],[0.333891503151635],8,0,21.733844557322158,31.323300744188955
95870,[],[0.506792352608176],8,1,75.48694139471242,61.836453129943024
95872,[],[0.681120173912811],8,1,73.84073700643027,4.719982850634402
95873,[],[0.517766362298759],8,1,53.006695244737756,61.09830667648247
95877,[],[0.588066269972608],8,1,75.10256096626534,62.33299257182087
95901,[],[0.334037245852933],7,0,72.52421561227047,36.40665796641859
95907,[],[0.135759255200957],7,0,50.16012741396192,21.91578715129094
95910,[],[0.0564572277552154],7,1,51.27574495718436,36.75602700473982
95912,[],[0.132696365867805],7,1,59.199903860697965,13.284438044361423
95914,[],[0.1845089125519],7,0,61.94695450748674,71.34406613694632
95924,[],[0.161218808464292],7,1,59.34652070103559,40.47533845197898
95930,[],[0.140136104187193],7,0,43.05623144043409,31.038907746910617
95932,[],[0.166055023399904],7,1,86.77381200701217,7.405512142395489
95933,[],[0.0906375669110336],7,1,38.35560024769547,14.013641980791844
95936,[],[0.11468098328534],7,0,92.85843051275457,46.43255204660116
95938,[],[0.403025090884526],7,0,41.957312513798236,73.05540444870125
95941,[],[0.178441521217752],7,1,91.63994491972997,2.3082456482100002
95942,[],[0.499341881130713],7,1,63.28690785514216,44.107081321685634
95949,[],[0.218578328961961],7,1,86.14489099578708,34.3360812956703
95955,[],[0.649334198633591],7,0,65.04524560408332,43.33248605271387
95956,[],[0.538817705471472],7,1,63.436332396269854,60.30743503212723
95960,[],[0.150194710305804],7,1,91.50281492260243,24.19809999592591
95965,[],[0.367752793690592],7,1,99.88036486845441,62.31763596839358
95966,[],[0.286217131397878],7,1,69.05071078058243,44.40852461392443
95967,[],[0.687323613041202],7,0,76.8279355479579,24.335175293518656
95979,[],[0.373742712686116],7,1,46.53693338838181,63.310958219617305
95981,[],[0.50135600179184],7,0,83.68112933212035,64.6720464155332
95983,[],[0.173074662673623],7,0,65.7253424516179,31.975056413114437
95989,[],[0.359873891560201],7,0,13.925176284056432,1.4066933014378662
95992,[],[0.721127553010707],7,0,71.66643026238498,29.150478191715937
96003,[],[0.623285654465351],7,1,68.09930161151799,37.52036339903116
96005,[],[0.124836488615813],7,1,11.988628856883091,25.495714265885265
96016,[],[0.714292111910718],7,0,77.184853718346,10.387778266503972
96018,[],[0.204232231163541],7,1,49.25228528885943,15.595991547614563
96023,[],[0.309867627060442],7,1,57.078772076353566,66.40479161538042
96024,[],[0.15266842820101],7,0,79.8354406367216,42.712018420575895
96025,[],[0.603177559369919],7,1,80.4275536901481,8.908916053579501
96027,[],[0.342994836918544],7,0,81.93581767900402,43.80555061456723
96032,[],[0.180407695994362],7,0,89.46622480859122,15.274918336438246
96037,[],[0.109044640705286],7,1,42.130110093870144,50.353813240783225
96038,[],[0.561137468726189],7,1,71.29289306241458,26.59049920569958
96040,[],[0.0681146952233219],7,1,52.788909036726714,54.9846963614577
96042,[],[0.703711410043533],7,0,73.31174695227521,27.626482080027174
96043,[],[0.159997310303642],7,0,86.03370853212603,22.05206661423674
96045,[],[0.566217604784756],7,1,91.34596699169583,69.89193539793855
96052,[],[0.679291198293677],7,1,76.02957354945605,17.751504069819322
96053,[],[0.627726845843936],7,1,73.34206698656287,25.691962645835186
96055,[],[0.408693751855459],7,0,83.8573368793479,67.14273002179485
96058,[],[0.135012491218227],7,0,93.67983849101503,17.39795805859884
96065,[],[0.188015296703044],7,0,31.374404660305206,20.258289343096415
96067,[],[0.233181122419139],7,0,81.65814113253722,7.278020123467198
96072,[],[0.113241064405322],7,1,98.13748604241987,76.39440666709176
96077,[],[0.369692151050525],7,1,90.39284904960181,38.03884356731491
96084,[],[0.212102512952874],7,0,75.72317736974549,76.02226115379135
96095,[],[0.367809799565467],7,0,71.1773532176911,38.19817839554942
96096,[],[0.317280631606655],7,0,73.61950713289512,35.12977094450014
96097,[],[0.44898358107168],7,1,73.1711026866585,33.83528220527161
96101,[],[0.570087480678401],7,1,81.58526170299393,64.41850626317608
96104,[],[0.258536786731361],7,1,61.773941307278534,45.40156603797032
96112,[],[0.718169399630757],7,1,78.26339695294345,8.27385043038665
96113,[],[0.849724457857822],7,1,75.76692746434907,20.534016670821583
96117,[],[0.116347707029627],7,0,33.585357824114354,25.615184275800313
96126,[],[0.462240887526206],7,1,91.80324204236665,67.90882487127165
96129,[],[0.553618474467225],7,0,88.97517754659707,66.00893786271489
96130,[],[0.209257319974449],7,0,57.739032321236856,14.500738099768867
96153,[],[0.803086662470505],7,0,75.02530972344636,19.69868774333091
96157,[],[0.27147521647098],7,1,75.23187611717577,59.16106392913482
96158,[],[0.399846605933019],7,1,62.395719898950055,63.296083802404205
96162,[],[0.30914531332373],7,0,88.35879461616679,41.432327732933466
96168,[],[0.177239998971054],7,1,42.822894348744825,33.34686375049989
96185,[],[0.110710368169134],6,1,33.26592385882391,11.117246924478714
