idx,z,e,age,sex,x,y
39775,[],[0.273525945005888],11,1,77.49633824068569,64.04388970854686
39776,[],[0.502135108573873],11,0,84.47696297285563,63.82801194243728
39783,[],[0.738469909906649],11,0,67.5152384895115,36.76681583319839
39793,[],[0.268798594023817],11,0,38.81307311982198,34.85886042113829
39804,[],[0.562145580702642],11,1,79.42366240178636,9.47534802343052
39806,[],[0.296788528892798],11,0,75.92348647180089,32.17405772899775
39812,[],[0.238279380244406],11,1,72.79174856634866,80.25523223828142
39813,[],[0.506792352608176],11,0,75.11861941263948,61.71142139902996
39819,[],[0.0785926961059603],11,0,94.5578308650495,91.77481019987131
39825,[],[0.0616901037040639],11,1,50.51438337950299,76.28834105843632
39829,[],[0.145775986584093],11,1,98.15449423109946,7.177702875163353
39835,[],[0.499887430844866],11,1,64.28090658902507,42.34880582823421
39837,[],[0.188489105295657],11,1,84.887305480598,34.50013832332405
39845,[],[0.179417251549787],11,1,50.76652572218062,23.497020507947955
39847,[],[0.536188825306848],11,0,76.7515711349503,26.595228211726564
39863,[],[0.348854492618711],11,0,41.48831307124603,75.14298875650736
39869,[],[0.661530413138474],11,1,68.43167848985036,35.48162045602471
39874,[],[0.549055891660176],11,0,91.81111375613406,68.04719005042669
39887,[],[0.826447681960519],11,0,78.41487266222927,15.347377079896534
39891,[],[0.30159645654833],11,1,16.664486346497302,4.958406968927264
39906,[],[0.180224492612753],11,1,80.02804722536578,34.3456685846255
39909,[],[0.324124738887913],11,1,82.04895331711741,42.98734594768499
39929,[],[0.13905946794092],11,1,97.41151817943103,18.670519969070476
39938,[],[0.260337567643829],11,1,83.23196291887373,47.45565662186486
39942,[],[0.114979052116222],11,1,99.00146840144892,89.53855982248345
39943,[],[0.279370771397659],11,1,15.568901295971123,6.225174012507565
39949,[],[0.619751078881842],11,0,67.20410044390654,61.28820584920699
39952,[],[0.568212885118986],11,1,89.10094439797061,67.3416822603124
39973,[],[0.457929334051522],11,1,62.804345408078056,45.33404246887708
39977,[],[0.157210695162148],11,0,87.60354423154317,21.359394753147058
39980,[],[0.115425238632733],11,1,67.60188329967755,19.50257739365219
39982,[],[0.419502546875454],11,0,50.807975836087444,63.6420200507228
39994,[],[0.171748593316634],11,0,50.24557200974353,57.53738213336513
40014,[],[0.436203302145134],11,0,86.40210629193906,66.02940850549997
40016,[],[0.581981226585096],11,1,76.54863975289686,9.542110212283738
40017,[],[0.588746269622207],10,0,66.1685454866822,41.51293303467752
40023,[],[0.107406497439832],10,1,42.5380039411772,10.38093347747874
40028,[],[0.0930677474701082],10,1,36.38400566457191,15.632869933596401
40029,[],[0.744070007316153],10,0,77.63617841357592,21.816674805602464
40032,[],[0.172633155058562],10,1,90.68503322183969,16.063882900868805
40045,[],[0.27147521647098],10,0,75.02937040489904,59.17152914221452
40050,[],[0.0754332058106826],10,0,92.9683900735858,96.74979478603352
40054,[],[0.346526221547075],10,1,83.51851825180555,16.75990517309435
40057,[],[0.168208744769324],10,1,37.344609150644224,1.7110163824110125
40060,[],[0.703711410043533],10,1,73.48938060483856,27.5191070193148
40064,[],[0.721127553010707],10,1,71.40948139339336,29.27487249070796
40067,[],[0.234376890528648],10,0,39.56114885807256,32.776381170355236
40070,[],[0.526019280369802],10,0,73.09476318629078,31.953065912993026
40075,[],[0.118320467467002],10,0,97.29092739049793,62.85518874000529
40091,[],[0.286852426720769],10,1,88.20736999087306,42.21813959134952
40092,[],[0.168670082889615],10,0,79.2755087821738,46.755455680811146
40105,[],[0.583777050801455],10,0,90.23563861297596,66.54070204830286
40109,[],[0.291384487686262],10,1,54.97761743485028,64.64332866486512
40127,[],[0.155661370134141],10,1,26.805377076117427,22.833155947426828
40138,[],[0.0430867170188523],10,0,36.96533755026366,65.26263273747755
40141,[],[0.263168945156455],10,1,42.992075516410594,76.25594936046038
40143,[],[0.441047550428966],10,0,14.572820395309984,0.0
40149,[],[0.752309485275336],10,0,78.19882746621614,16.563336741308657
40165,[],[0.123755075164649],10,1,43.76679773920733,23.940164622936198
40169,[],[0.448320796505119],10,0,60.672561510506775,63.359009076885734
40180,[],[0.763431564802106],10,1,77.1143820223538,14.530008960296795
40187,[],[0.39947820006032],10,0,65.90336587095203,56.119709650831474
40193,[],[0.254893757672569],10,0,79.2599988986899,76.75857154353035
40201,[],[0.197032066290953],10,1,68.3838033914373,15.89711905821226
40226,[],[0.461607500525364],10,1,55.88292143700406,61.655364164416724
40233,[],[0.162266901737358],10,1,62.33321621862992,51.51593287788298
40237,[],[0.106369208168805],10,1,92.40898249364074,72.07788569983873
40239,[],[0.620459922144996],10,1,69.18657613028326,30.880053220112156
40248,[],[0.101595458409353],10,1,36.13103140320864,24.799157757595278
40257,[],[0.684950528400276],10,0,75.58609159614497,21.44250706434204
40259,[],[0.567945402127356],10,1,54.54839564554612,62.04283916368447
40261,[],[0.178401692324959],10,0,23.819394678447864,34.03183735939044
40264,[],[0.274184552457599],10,1,42.18602687333775,75.90256235758353
40270,[],[0.245622978543225],10,1,17.1192859404414,11.853563322828737
40276,[],[0.176286238453338],10,1,55.04909353684098,10.057500943698397
40278,[],[0.110539319587482],10,0,33.587013111823936,12.054411035361115
40282,[],[0.129189440564036],10,1,96.98950882365088,41.606098368770006
40289,[],[0.226528131611572],10,1,58.61094376769496,68.86322683040895
40301,[],[0.173546998054116],9,1,43.937151543840486,77.1360647163982
40303,[],[0.216820018856549],9,1,77.84541973775713,77.6822625785679
40305,[],[0.473693291616527],9,0,79.79631425639519,63.99588125848781
40306,[],[0.194795239297187],9,1,99.32498665641317,69.24291673149907
40317,[],[0.178225583162564],9,1,79.7184788602713,71.6558564233791
40318,[],[0.560797874319363],9,1,52.33740389793155,61.509217089239904
40319,[],[0.195054030210804],9,0,84.02122631249759,33.47678418767087
40320,[],[0.492357478989388],9,1,76.18879608121891,27.222053834635815
40322,[],[0.0506972627407042],9,0,55.951709690192615,74.04628472196127
40323,[],[0.26183180732322],9,1,75.94205229201728,37.50551275760963
40324,[],[0.19012760233443],9,1,64.5345206382987,30.675294096604162
40329,[],[0.223099042093817],9,0,71.6124606658128,22.802387203717696
40332,[],[0.171950530015036],9,1,66.50890923501511,50.03031725020974
40336,[],[0.230380758488517],9,0,37.38232669885593,36.847525648475745
40337,[],[0.131486936184636],9,0,61.729709800833334,36.61846341093912
40344,[],[0.11110448117287],9,1,56.46007849942627,35.85665165363061
40353,[],[0.113573138933828],9,0,63.7143105494156,20.26135539288478
40376,[],[0.781264525072539],9,1,77.9740072188633,9.239723532247153
40381,[],[0.498694679557063],9,0,40.45538020129377,71.08091723945358
40385,[],[0.093099773704056],9,1,53.54661341755607,13.410422016331873
40386,[],[0.162492214115784],9,0,90.31570680633642,64.99083925384923
40388,[],[0.173298781420569],9,0,88.59551081349692,21.892326063049726
40391,[],[0.565320707114502],9,0,88.89015658240724,65.65878383427425
40404,[],[0.152425448886034],9,1,88.70595628028543,47.14998833887602
40408,[],[0.602206180881333],9,1,95.13756713114729,0.2672489663525089
40409,[],[0.282824894433474],9,0,55.43348178153057,66.91116186718693
40417,[],[0.306881973720927],9,0,83.19051110019663,41.203496748252725
40418,[],[0.23270083071091],9,0,36.28235969969332,5.841606608357247
40423,[],[0.499025402692323],9,0,68.90688986874656,41.843429394467194
40431,[],[0.248640693836333],9,0,40.663218893273225,37.52940322493245
40432,[],[0.244112698659462],9,0,78.33116128992931,28.78773012396067
40435,[],[0.198256537814409],9,0,89.09254010225544,1.0844571845741218
40436,[],[0.366617310519394],9,1,17.98585033572323,2.604187464215065
40442,[],[0.485473932457134],9,1,80.74983488628433,64.32804955524651
40443,[],[0.506002898440235],9,0,68.82225607974688,39.22036131890766
40448,[],[0.171200354359688],9,1,84.89748131149857,28.156108271998253
40455,[],[0.163100468476551],9,1,43.89771954466233,33.59904980529529
40456,[],[0.118458184410503],9,0,50.91801503836968,45.14383705005715
40459,[],[0.230380758488517],9,0,37.27804960975235,36.446564143967976
40474,[],[0.141827495174344],9,1,76.08048062041766,53.00721760528376
40476,[],[0.0451683180195902],9,1,37.34562990558385,57.01745917813598
40483,[],[0.50135600179184],9,0,83.585162186285,64.05388101360082
40500,[],[0.612526869925369],9,0,81.96068241355187,15.661919487969042
40504,[],[0.558190734916831],9,1,83.63928907926277,63.39867909535759
40507,[],[0.170280179833763],9,0,76.83372040299574,70.04908352313134
40509,[],[0.213518242340283],9,1,36.51466657732204,35.54328304580315
40510,[],[0.428279044102172],9,0,15.893807304090632,11.910135076212356
40511,[],[0.202971550338013],9,1,84.23460349939828,1.5197200382024958
40514,[],[0.130576734732502],9,0,29.380165039897683,29.107854793214187
40515,[],[0.111434488129241],9,0,58.99834077343258,34.52405083238886
40523,[],[0.116712833838891],9,0,13.299617477092509,30.430073899906024
40525,[],[0.728608100429486],9,1,79.82877761065942,15.262032860320323
40527,[],[0.163359082280261],9,0,77.74174553476256,53.66654421149437
40538,[],[0.0973056573056464],9,1,87.58703386222217,83.73732311271358
40539,[],[0.791507732252713],9,1,73.2006564968265,1.711386222916021
40543,[],[0.170452022135699],9,0,89.32848408199906,13.267924573694911
40548,[],[0.387978511494247],9,0,82.5712299815702,62.837871901191086
40555,[],[0.549996736995987],9,0,73.40462711184202,22.213730468123973
40560,[],[0.499643558538758],9,1,85.54408988019722,65.22301429425654
40561,[],[0.498694679557063],9,0,40.16137814930534,71.09481559047757
40573,[],[0.134447072004898],9,1,38.05160538406291,0.45258415520512146
40574,[],[0.309689402104391],9,1,83.19438305574837,43.89751011386413
40588,[],[0.225532986164016],9,0,49.65431668547943,58.57061503957411
40589,[],[0.155058016211042],8,0,98.07211734997392,9.477138285653112
40608,[],[0.130068458319355],8,1,67.56240915573436,52.91297877954083
40615,[],[0.160018060440906],8,0,86.10846043470794,25.66474190224966
40616,[],[0.799224552027741],8,0,72.27009495548933,3.2277282592961627
40617,[],[0.145780711697834],8,1,93.26099378915525,46.46214461986569
40620,[],[0.434729766167467],8,1,50.897224403288014,64.16827370768853
40628,[],[0.210769568903657],8,0,18.05483020649233,24.551931145137665
40629,[],[0.177332160418467],8,1,99.70762291508184,3.2902216576301417
40639,[],[0.189307457549611],8,0,70.34460663164516,12.714178770333703
40643,[],[0.0817490250149644],8,0,96.90052912050322,91.53708974011197
40657,[],[0.107650516494149],8,0,28.508815574068258,17.894107523877537
40666,[],[0.467792563384584],8,1,16.865110352366308,0.311892512758549
40667,[],[0.242323175090864],8,1,46.71515841085357,5.106016818319901
40698,[],[0.744629228129205],8,1,72.16582523169504,30.629546299010194
40712,[],[0.390974949785323],8,1,72.62746453847292,35.27660821537226
40715,[],[0.125348016112006],8,1,93.81395170097973,71.88038672834058
40716,[],[0.0848095143344534],8,0,27.617072764953424,4.067532065907788
40723,[],[0.158836904196453],8,0,99.999,23.469863302224965
40726,[],[0.413731648242841],8,0,74.21043483174226,8.03914256212371
40731,[],[0.350371047848821],8,1,22.751215528027924,32.50232733125167
40733,[],[0.276465194061243],8,0,63.850400279379755,3.2893817004530277
40735,[],[0.121830760612409],8,1,71.92717881081164,75.13030084180174
40737,[],[0.602484274988918],8,1,73.61337717007987,24.397934657756714
40740,[],[0.156742925570895],8,1,88.05216541168828,25.136259657558217
40742,[],[0.465013513663958],8,1,66.45618433127886,61.563326616950114
40746,[],[0.456890272788426],8,0,69.39112940846871,3.1764912405597134
40757,[],[0.157947680147826],8,0,74.21400123579755,51.20175056920012
40759,[],[0.185310640287619],8,0,94.54686033909982,38.31323526253047
40763,[],[0.161995006178883],8,1,90.0822164109661,18.046285097501812
40768,[],[0.163378613186966],8,0,87.48468530451962,8.592590744932307
40771,[],[0.744070007316153],8,1,77.83434341853885,21.07530165828826
40772,[],[0.105324075012509],8,0,48.542265907818134,46.402536062633864
40773,[],[0.323674916632425],8,1,86.7783674192513,63.036634300002554
40781,[],[0.0513051516166919],8,0,94.60576093359562,58.810398945146765
40784,[],[0.105560891200357],8,0,93.76990412572417,91.72004073649953
40786,[],[0.169092740503707],8,1,25.964165676632692,25.14494912999035
40791,[],[0.717247558932212],8,0,77.77765968403746,6.607987409026871
40797,[],[0.154567053854116],8,1,17.455687460199243,30.71096655054876
40811,[],[0.160189988767654],8,0,64.30586840685439,71.56941506602753
40813,[],[0.125056006970112],8,1,59.16634973622995,32.228931811405396
40814,[],[0.110678731725815],8,1,63.32543279313141,19.244915979665798
40820,[],[0.343791893119989],8,1,15.717508221903653,9.755547337030084
40822,[],[0.092138726155457],8,0,41.508941715450156,20.398879652630608
40831,[],[0.273268701943566],8,0,36.62573623219088,6.437921142797018
40853,[],[0.118804077232613],7,0,36.760710417782384,20.253503519488987
40855,[],[0.243687274112347],7,1,71.28571080274281,6.12669816081554
40857,[],[0.4453037301189],7,1,77.96279651693727,61.95013149108143
40861,[],[0.238919519448858],7,1,75.64867334647205,77.54130728400457
40866,[],[0.34001579945266],7,1,81.56935424827961,41.34737161411858
40867,[],[0.29163975128491],7,1,72.33212203715692,61.54856882290181
40873,[],[0.130941143279232],7,0,96.43656662360546,18.979411265928945
40878,[],[0.127568034631364],7,1,14.612016026200981,26.14130787271938
40884,[],[0.591653672530159],7,0,67.3511705900829,60.807141516774585
40891,[],[0.182949960186502],7,0,56.04420324087931,12.3949080265127
