idx,z,e,age,sex,x,y
10156,[],[0.189877667213866],18,1,72.24462316993537,45.59453172347554
10190,[],[0.209391125467961],18,0,47.63221375987885,4.26580054079304
10201,[],[0.246532848993313],18,1,38.85961811866344,33.62494912172368
10236,[],[0.17418149184305],18,0,12.42698323517159,10.632049984829486
10242,[],[0.20480638397897],18,0,37.09330274633224,34.520509258629794
10258,[],[0.135777556161211],18,0,90.7325863234023,50.811405030219156
10327,[],[0.0868340798477483],17,0,59.92312581240419,26.195269725543167
10341,[],[0.185185918002234],17,1,52.54556934627704,70.75708559823204
10377,[],[0.187546221558756],17,0,78.6692638624665,40.87089771388657
10379,[],[0.0738291977265664],17,1,55.177829304680216,29.094588624117492
10404,[],[0.1650085651936],17,1,89.15177474134981,27.298106181031187
10432,[],[0.09489313512529],17,1,97.360850704599,63.311989692956665
10436,[],[0.146473782505123],17,0,96.10162565391045,12.614872274770358
10446,[],[0.185123357127192],17,1,60.79076186097797,71.99603782895679
10464,[],[0.103945701825449],17,1,48.535341682186804,44.098514289604125
10478,[],[0.129708786346419],17,1,76.98302363638406,54.17481636125508
10546,[],[0.23455603734921],17,1,74.11826777054351,43.10119859032565
10561,[],[0.278252043121402],16,0,76.82476287890171,77.06065584777333
10577,[],[0.544085626253819],16,1,81.83564899033314,63.921999894269945
10657,[],[0.0862598084133306],16,1,28.074653221028917,39.1677239753131
10679,[],[0.17956968186167],16,1,85.90073435214431,30.99096209356893
10713,[],[0.185123357127192],16,0,60.53805665929856,71.96649699818893
10722,[],[0.576648818150509],16,1,64.19113904468328,40.359425212341314
10766,[],[0.35154949639533],16,1,18.901026686514662,4.217852086146538
10778,[],[0.315634977839288],16,0,18.223117506744046,5.693261937394411
10786,[],[0.19855181009473],16,1,80.91171336431559,1.4987824102443574
10807,[],[0.205991303436884],16,1,24.628962315792393,29.357761710968347
10813,[],[0.220028897803047],16,0,46.752146420926316,66.46507733323682
10838,[],[0.151203184538992],15,1,61.62663153464024,72.62921859339531
10855,[],[0.0932820172690308],15,1,33.89621347420789,19.43363609106885
10859,[],[0.238605146385893],15,0,89.86223324990402,0.0
10872,[],[0.112986120795164],15,0,65.34464099001954,18.306260851162847
10885,[],[0.433366072563958],15,1,68.41383759516368,59.789899078585066
10920,[],[0.588746269622207],15,0,66.70011155871224,41.55106559959072
10922,[],[0.327765822119029],15,1,65.32840150464804,46.91199729037732
10934,[],[0.47838301373829],15,0,60.83897851973709,62.32992742729303
10940,[],[0.375583775535544],15,1,74.79590295963222,59.60682254303314
10951,[],[0.194468465861703],15,0,90.7309175048035,1.1670475650682282
10965,[],[0.513428179828527],15,1,72.5809795418223,24.672115375635695
10981,[],[0.149698144503942],15,0,85.6269630118179,17.20951663573376
10991,[],[0.65893229830432],15,0,79.30374984728293,7.131012459809691
11012,[],[0.180234762308431],15,0,80.93139026384348,33.38122971034095
11017,[],[0.416970272277441],15,0,49.01108465040913,61.5808383251961
11039,[],[0.109007356390722],15,0,30.12457303533777,11.880819194045039
11047,[],[0.504630706240125],15,0,85.19100359503987,66.40230626638068
11048,[],[0.140003204484351],15,1,84.60533220911913,49.15868382772999
11065,[],[0.456252902154146],15,0,70.40804362651346,59.23443769782252
11082,[],[0.549996736995987],15,1,73.97962477502827,22.044966440130853
11095,[],[0.098979235873109],15,0,92.43410740075385,83.79619799703927
11113,[],[0.314341493877527],14,0,21.131974794598406,30.839890570213147
11153,[],[0.16667326914078],14,1,50.03132688296748,73.18987552193943
11171,[],[0.530565872682318],14,1,69.30568467617636,59.316904287037204
11185,[],[0.128201218625555],14,0,52.610807701730295,44.01110346594781
11212,[],[0.799224552027741],14,0,72.06933389415467,3.0203081441533537
11234,[],[0.155753374117451],14,0,51.360301829129135,56.35487969972061
11238,[],[0.49513446351919],14,0,70.10485091242032,3.513362321049102
11242,[],[0.264870075402552],14,1,47.37104983741045,63.04228683148362
11246,[],[0.654837658924131],14,0,79.69980229892545,8.41541636293511
11247,[],[0.108015196807846],14,0,49.91700025848599,18.228977746881206
11288,[],[0.542848336437995],14,0,80.83760114885943,12.829158280378111
11291,[],[0.601980214238072],14,1,76.13247188349179,25.51949156439153
11293,[],[0.137681879097737],14,0,61.295863058807846,52.671862064462694
11324,[],[0.0566170870847339],14,1,26.476856400521292,10.26211779272153
11363,[],[0.560689901570973],14,0,15.32974794906441,0.0
11382,[],[0.176424212280622],13,1,99.5603860775364,16.843627555180866
11385,[],[0.109438915935743],13,1,46.35579833585865,26.012567785851196
11392,[],[0.168182119345741],13,1,87.01791179551768,13.555196311520334
11397,[],[0.408623151976586],13,1,15.98251604366868,3.6176609380045823
11400,[],[0.135884277531362],13,0,99.46013429678068,26.90234105999443
11420,[],[0.315729162506941],13,0,49.447741073732615,62.98255234957834
11423,[],[0.238279380244406],13,1,72.66902487643696,80.86416152443861
11425,[],[0.166260399155986],13,1,97.83312983379456,23.040754549536157
11440,[],[0.359073445266757],13,0,71.37573255474643,78.8982750731696
11454,[],[0.654837658924131],13,0,79.60434099481505,8.095434099030543
11468,[],[0.320881587388276],13,0,90.72009411993338,37.50319778509824
11483,[],[0.160898109154487],13,0,75.65339194814518,54.9141268702009
11485,[],[0.204232231163541],13,1,49.81181263596818,15.297566982470244
11486,[],[0.568212885118986],13,1,89.80881391965791,67.2689271247522
11498,[],[0.826447681960519],13,0,78.01672201633544,15.711609933886505
11505,[],[0.44898358107168],13,1,73.42224580642196,33.27370901469731
11512,[],[0.185640732673475],13,0,57.2772013904027,70.81647896768658
11528,[],[0.0904936923843913],13,1,84.16495645898043,89.31312870582975
11531,[],[0.32619494891735],13,0,82.51372203627908,43.94005999123301
11554,[],[0.577604494283035],13,0,69.71305163030695,39.909473877930346
11560,[],[0.158358146498157],13,1,62.98663368191239,36.895177773530904
11594,[],[0.202495233035648],13,0,82.55741705273627,8.373474136933353
11599,[],[0.137681879097737],13,1,61.85752341041028,52.28435915811103
11604,[],[0.103989221897085],13,1,29.00841643928263,4.387984995892017
11626,[],[0.26547940879427],13,0,58.42365452602191,65.5608120265686
11632,[],[0.142594500735888],13,0,46.16320497084017,34.05155624607428
11639,[],[0.146088611616917],13,0,56.86479594023955,15.30559876417041
11642,[],[0.0895544512699411],13,1,36.636474203357885,13.89543820504033
11644,[],[0.235828366797556],13,0,38.62290680629716,4.692434927570039
11664,[],[0.824012227246989],12,0,77.85868234312937,19.087568764935778
11668,[],[0.572916686138931],12,0,97.7528810487111,1.8640274487314779
11681,[],[0.118484907318952],12,1,87.10535678272126,86.22616124950231
11705,[],[0.631556766933038],12,0,79.62563241739491,13.118558967082675
11707,[],[0.77214677247549],12,0,72.52545316357256,0.47909215726898835
11717,[],[0.124261447571871],12,1,59.779521641177276,12.122013990097528
11718,[],[0.109379277820675],12,0,34.15520522549524,23.81387339016754
11720,[],[0.790997596185534],12,1,70.69774545652398,1.434649970786134
11722,[],[0.498015273746567],12,1,69.57612541422314,37.62249934763266
11733,[],[0.130944977931983],12,0,43.4107264120622,4.699282737529825
11741,[],[0.0862551588317555],12,0,18.63595092940353,35.44982676692571
11742,[],[0.118012193086971],12,1,84.66207703254462,51.287859226152335
11748,[],[0.141163993238239],12,1,96.0656411681043,21.16177346427332
11749,[],[0.138814554407153],12,1,96.89343930853096,20.464764732042873
11756,[],[0.111477170426364],12,0,65.83441543532109,24.846371234134367
11766,[],[0.210284093679572],12,1,81.79286105147708,72.73651376131772
11782,[],[0.331874876757393],12,0,92.12308748558223,40.19117924164618
11791,[],[0.155926599811482],12,1,87.04738193277473,22.355731965300038
11797,[],[0.128046961849144],12,1,96.70415502938522,46.53699502967822
11816,[],[0.0738080178745283],12,1,82.4445093866943,97.01417482992184
11819,[],[0.214244835290498],12,0,81.80643908214591,50.06133565534595
11830,[],[0.560689901570973],12,1,15.128955109421657,0.3905288785217324
11831,[],[0.168204581644668],12,0,49.10405295628986,23.70304037348556
11834,[],[0.544031375256585],12,1,92.77626610521129,69.0236984714738
11855,[],[0.0963098049067772],12,0,62.49613142205455,13.642691481726843
11856,[],[0.166026448874344],12,1,86.74528791276285,2.1386128346782867
11865,[],[0.109754591575106],12,1,47.54003471202865,51.6847304409709
11882,[],[0.24375656069893],12,1,86.32744915917883,36.8599384650208
11902,[],[0.090812537584152],12,0,97.37389967767245,55.15589050631454
11904,[],[0.148810786285869],12,1,54.82908765451587,44.88225922057691
11912,[],[0.21515694179038],12,0,70.62337285626029,68.25505854926624
11914,[],[0.104044720998258],12,0,54.49223102807209,36.07555537953456
11917,[],[0.157146521545122],12,0,78.51136798540998,42.74505194498376
11932,[],[0.105715410813825],11,1,26.000767634590904,13.654917795939207
11938,[],[0.102558084840689],11,0,50.438988835957275,6.071411105615208
11968,[],[0.417635726887486],11,0,64.95960147050994,62.80612912885958
11977,[],[0.5059065268373],11,0,70.48173272388028,38.1911827738017
11985,[],[0.56470912963607],11,1,70.24344925081031,28.405839034151434
11987,[],[0.21088785897392],11,0,54.853710386945885,58.38530109953959
12019,[],[0.264377213951153],11,0,36.51974905343533,4.904701383176514
12022,[],[0.726954151072169],11,0,77.6354969281838,20.138692361744027
12023,[],[0.110654898834333],11,1,52.46203664264955,1.996662792594611
12024,[],[0.132106846609814],11,0,44.54623563577886,6.614632076335192
12032,[],[0.559668119686275],11,0,77.14951731346032,8.511770791027367
12042,[],[0.105930298562611],11,0,19.068635713588794,22.71516036100268
12053,[],[0.1732326116707],11,1,49.240709922125355,72.36158386271889
12055,[],[0.0877718863347374],11,0,47.7180308521489,72.75367298515492
12057,[],[0.0920856024479028],11,0,61.67677984055653,73.22750891798269
12059,[],[0.776404841139332],11,0,71.88673581518732,31.564449327928497
12064,[],[0.611418577441141],11,0,72.3068085873134,31.507949511191068
12066,[],[0.168743017493802],11,0,21.867417541405228,25.410066469965106
12069,[],[0.285595392871022],11,0,80.15646668017001,49.87561699399459
12074,[],[0.124147143069861],11,0,99.999,47.748665519446305
12083,[],[0.690277310990733],11,1,70.20701829608441,30.508944696114877
12085,[],[0.123700471882414],11,1,51.49154994378767,45.17624397877356
12098,[],[0.125297660342089],11,0,84.41557367977676,19.875424064076284
12102,[],[0.277816264937443],11,0,49.57826085261562,64.33093275695985
12113,[],[0.570087480678401],11,0,81.80528245199856,64.81877099525163
12131,[],[0.165094000929472],11,0,18.530878012050497,23.985024481097568
12141,[],[0.147227762153861],11,0,78.80117214047077,55.08422883585637
12146,[],[0.347545521511753],11,0,14.47954755508883,9.616474236121185
12150,[],[0.152408101193814],11,0,37.22483371296774,20.616414545162645
12154,[],[0.241944211384015],11,0,84.0504209901239,15.089518049942999
12171,[],[0.145659669726567],11,0,25.163078709544788,18.65866693808979
12178,[],[0.179417251549787],11,1,50.88679326244766,23.49172483901261
12198,[],[0.120317349231995],11,0,97.84547140972228,58.83723859611798
12211,[],[0.502135108573873],10,1,84.85306585350726,63.1381362037715
12219,[],[0.917972680305597],10,1,73.58229609257327,2.595498356361528
12222,[],[0.532853791568359],10,0,66.43870904741621,39.95360870093056
12224,[],[0.16707121307647],10,1,68.79380500218684,11.06579940905038
12232,[],[0.56470912963607],10,1,70.5417058686711,28.83956751117204
12234,[],[0.470975839233512],10,1,66.47010372771886,35.5312474581718
12236,[],[0.110116811102908],10,1,58.441359311669856,37.42957317681235
12245,[],[0.179013663314816],10,0,85.27225646004372,32.44890136002423
12253,[],[0.28723604975768],10,0,81.95009694665873,48.0703225158513
12255,[],[0.11067280464601],10,1,32.18629869311432,11.144959098978886
12264,[],[0.209391125467961],10,0,47.520561042566065,4.350774797626689
12272,[],[0.579297915039029],10,0,64.14034788980165,60.93296558871022
12273,[],[0.56535903310322],10,1,45.987810296043,64.3300442481087
12288,[],[0.849724457857822],10,1,75.81618611266788,20.066446318963873
12299,[],[0.107915671457898],10,0,63.83481561633042,24.624844391796266
12303,[],[0.180078167383573],10,1,85.94567025528087,35.77394329815041
12307,[],[0.810453035615147],10,1,77.69442084544548,18.859389085724107
12336,[],[0.226152191870359],10,1,39.32104500186331,38.19387133114345
12344,[],[0.0868340798477483],10,0,59.320492409788436,26.952371601910723
12362,[],[0.761896665450505],10,1,77.21919515677126,13.019804644709705
12377,[],[0.474383858923179],10,1,78.25858981704236,62.114874775265854
12384,[],[0.176224338987061],10,0,70.31504730451363,17.10675868367746
12394,[],[0.580704460012649],10,0,53.04143486039581,62.59638086308852
12400,[],[0.467107372479873],10,1,74.9658244182393,75.36518425815741
12403,[],[0.241957138323637],10,0,44.203897636360956,21.484123446264
12404,[],[0.113442692426457],10,1,61.10514013316911,22.43377925118006
12405,[],[0.11335978326016],10,1,50.543858893650984,27.7883929881151
12422,[],[0.159474273342415],10,0,85.32436240411857,19.130162908133965
12423,[],[0.299590400490114],10,0,67.82848137120833,46.46857562352869
12433,[],[0.308286658891683],10,0,91.6646855288472,39.62814653521661
12449,[],[0.235062542514447],10,1,38.92424723902208,38.117615493306495
12464,[],[0.18004644476661],10,0,43.15781665696941,37.44947453411797
12470,[],[0.161067322639363],10,0,87.57548141408728,24.227431574003457
12484,[],[0.0987272790950386],10,1,87.88939759104072,54.78934254797911
12489,[],[0.154648803322596],10,0,87.39168026900991,39.92270539427086
12507,[],[0.115246871021349],9,1,56.43047674727198,38.142137115121336
12510,[],[0.110622160588789],9,0,88.5178659658389,52.47999057061377
12513,[],[0.301893076947597],9,1,60.519122880340824,60.96239393401165
12516,[],[0.685034888677162],9,1,93.06198462112843,68.45570099266536
12520,[],[0.133117419967489],9,1,59.289602743570086,9.737410650778912
12526,[],[0.168448525092402],9,0,87.770719727474,14.521879239612055
12535,[],[0.127668480059842],9,0,43.69732235637583,22.265597353958555
12538,[],[0.546180369726281],9,1,71.25490624494932,27.31893478619081
12544,[],[0.146530065503678],9,1,96.12188320988002,43.743076902310044
12563,[],[0.605228747497596],9,1,75.60032283180487,27.35470972047169
12566,[],[0.114508820548419],9,0,58.77114433408052,33.39119813181058
12571,[],[0.121649152038545],9,0,32.600513698946784,3.2267014096106434
12618,[],[0.0896675655636045],9,1,94.75788544494795,75.13681050155613
12627,[],[0.387252515062108],9,1,79.06459462592481,66.38446696518889
12630,[],[0.130101616345146],9,0,92.43234220649477,49.942404349225214
12637,[],[0.752309485275336],9,0,78.6832728020783,16.69311534705989
12641,[],[0.170440334667767],9,0,89.95454065477878,17.883009085999927
12647,[],[0.517766362298759],9,1,53.94400390433252,61.77626501928666
12651,[],[0.682372892829408],9,0,70.38516478851892,33.24313933562484
12657,[],[0.162820344600124],9,1,99.57607009222367,79.33537341875191
12663,[],[0.469571111199182],9,0,14.231700293202886,2.4263423968488724
12666,[],[0.687001980258],9,0,77.58697470470089,15.062254787467323
12668,[],[0.153091580383357],9,0,65.74992897074733,15.05749983650329
12678,[],[0.0517457731877844],9,0,60.446733199571256,74.37667344795352
12681,[],[0.11018811272398],9,0,46.49807155725828,52.34886216181182
12685,[],[0.268758468360305],9,0,45.74538185921316,7.9577639622741625
12686,[],[0.544085626253819],9,0,81.52491597846102,63.3801754397534
12691,[],[0.149924133806854],9,0,44.45536811494856,75.93379820557075
12699,[],[0.181765229745045],9,0,98.67392106667522,13.858739745741712
12710,[],[0.132800777367563],9,1,26.530591733493694,21.176575819449507
12719,[],[0.159861565456639],9,0,58.2428840034683,14.674261425071215
12720,[],[0.423650419242987],9,1,76.86105856182587,64.14129843121353
12724,[],[0.160665891870967],9,1,78.88120132976167,54.2488012153898
12730,[],[0.763431564802106],9,0,77.11636400876365,14.195127625222446
12736,[],[0.678689754478608],9,1,78.13157849181245,9.64856719750415
12738,[],[0.199064603405853],9,1,68.56463679034478,58.76560479128929
12755,[],[0.266951557361381],9,0,13.710594451629673,5.2907956342177345
12759,[],[0.586559217656458],9,0,82.5384615702087,64.57344533473034
12761,[],[0.282824894433474],9,0,55.73426580035363,66.51562761591752
12768,[],[0.215470525151521],8,0,47.41042381060094,23.748108605862715
12769,[],[0.191099611125923],8,1,37.948855920563396,6.259559430510956
12773,[],[0.184226745660596],8,0,81.23605470144379,73.76036084299395
12777,[],[0.177350945677577],8,1,73.05659439795029,48.31540743866355
12778,[],[0.163496393656956],8,1,91.25479294662179,36.2698716746639
12781,[],[0.27895835743367],8,1,43.08453543761609,76.89822281327926
12792,[],[0.731382034501582],8,1,78.93682446799515,7.6223677296168715
12795,[],[0.232184229387938],8,0,36.42378483109641,1.8856907167930235
12801,[],[0.398118032283462],8,0,57.294523751398,62.282551606704516
12809,[],[0.734102933235038],8,0,78.07876773426234,6.8330873291301
12813,[],[0.195793299765461],8,0,76.58978184495663,44.54599494717949
12814,[],[0.651520271881059],8,1,55.12652959013322,62.68975752695265
12819,[],[0.824012227246989],8,0,77.16058373185034,19.74029847384961
12824,[],[0.449464228339212],8,0,42.263942873028526,69.02581271167791
12826,[],[0.23811565389237],8,1,70.11500045968778,9.15719168872189
12828,[],[0.147212312067796],8,0,64.69098281380116,15.97005627712836
12833,[],[0.620459922144996],8,1,69.60033457141056,30.197477183471307
12837,[],[0.162864780843453],8,1,64.82240748972332,7.830923487409936
12839,[],[0.275317264379652],8,1,23.938839804067417,32.27053520434716
12855,[],[0.529857097881819],8,1,65.47497498041146,60.566875903848604
12869,[],[0.162658240515311],8,0,85.16415834983383,4.310312949437147
12871,[],[0.0652727204919158],8,1,9.837360501656125,28.33716006927378
12877,[],[0.212102512952874],8,0,75.09071225322504,76.84637764790692
12895,[],[0.159685615618744],8,1,85.00096580562342,25.65772985842119
12896,[],[0.460491906052652],8,0,77.07448803560077,26.150565495029028
12907,[],[0.664341244413478],8,0,90.75346578166645,67.66519508799765
12909,[],[0.542848336437995],8,1,80.04011398768804,12.774195362641791
12910,[],[0.119165285001463],8,1,68.02866063408995,70.09299992304118
12911,[],[0.65893229830432],8,1,79.15261912779292,7.165523310685962
12915,[],[0.175874231544473],8,1,85.6232702675309,9.340908564105405
12923,[],[0.763431564802106],8,1,77.37947874607086,14.792617540531532
12930,[],[0.478731454115267],8,0,61.82122513443344,61.98631494054564
12931,[],[0.146023385014515],8,1,52.78572237898686,47.90859388835473
12939,[],[0.126502003696604],8,1,28.7021035419068,2.260948409327272
12942,[],[0.120317349231995],8,1,97.37557044470766,58.7196338299143
12944,[],[0.271540255396413],8,1,39.89415688373313,35.99380460010494
12963,[],[0.176965125584818],8,0,89.85878996866018,28.230137203772266
12964,[],[0.631861323344493],8,1,75.05962694468461,3.0478150757779106
12965,[],[0.743651434987656],8,0,77.71151007282846,5.425937252510787
12967,[],[0.266951557361381],8,1,13.716097651314792,5.283800651448676
12969,[],[0.444743930052267],8,1,63.41463247687866,40.60029198635058
12981,[],[0.701964263369091],8,0,72.08917938181831,60.25590306239547
12994,[],[0.731382034501582],8,1,78.12629348126734,7.834030766989076
12996,[],[0.102667972608562],8,0,41.461927324111294,66.31296883676951
13000,[],[0.268758468360305],8,0,45.31601417452747,7.97110040260477
13011,[],[0.146203406966386],8,0,90.97193205803178,5.992462465206199
13022,[],[0.231382233754879],8,0,52.16657143067392,24.357184844960535
13023,[],[0.0932179824377099],8,1,17.559703930278424,15.471652737254924
13028,[],[0.297315689538239],8,1,83.17427584183383,45.23598893225247
13029,[],[0.271540255396413],8,1,39.13459648487399,35.70867775547602
13034,[],[0.703711410043533],8,1,73.17720312408107,27.00623050134619
13039,[],[0.175309962652554],7,1,30.009679761262703,21.876875710431495
13046,[],[0.289237832555667],7,0,20.104448381032217,29.62201937972368
13048,[],[0.561137468726189],7,1,71.33684083503026,26.39141138355192
13051,[],[0.666081629359071],7,0,69.56708324442961,34.511683536058044
13052,[],[0.115319932281445],7,1,87.57922584860168,87.58069168622363
13053,[],[0.152408101193814],7,1,37.364629212820475,20.61070779320808
13054,[],[0.405908828634496],7,0,14.740840391511908,8.799304537658177
13056,[],[0.151304690692103],7,0,99.999,67.97516559466655
13067,[],[0.0478248144965877],7,0,91.54115276163421,95.43392943757408
13076,[],[0.526888369105559],7,1,71.39467591475392,33.9409463737126
13091,[],[0.170258577485295],7,0,92.63885559584261,50.487341369791146
13097,[],[0.275675045443866],7,0,51.06359064036678,60.20790686511719
13102,[],[0.159325748973742],7,0,52.66391716894518,25.10127430321773
13108,[],[0.327765822119029],7,1,65.93676047111131,46.97511796219141
13110,[],[0.168924815009707],7,1,47.10936222853865,12.800004678208715
13111,[],[0.186595063961357],7,0,81.42856971689552,39.40643690929257
13114,[],[0.687915943584109],7,1,79.22346796765443,16.663635046527276
13115,[],[0.395685229753593],7,1,50.81365451692062,62.28090082699583
13117,[],[0.744629228129205],7,1,72.52212699888346,30.335472663857832
13120,[],[0.539695463960464],7,0,64.2790603096863,61.141219147659605
13138,[],[0.232798220323735],7,0,48.47936428508205,58.334689522029954
13141,[],[0.548344739717284],7,0,73.24990010275421,30.578525315176552
13144,[],[0.0933032902526024],7,0,34.8970186569346,14.05774768508077
13147,[],[0.493046659778476],7,1,62.96646314420357,61.81763132946243
13148,[],[0.111041813436555],7,1,56.01541153072686,9.074790996631982
13150,[],[0.0921710992048356],7,0,45.52255831697445,53.43080946157532
13158,[],[0.460491906052652],7,0,77.46081954292589,26.212410887823534
13159,[],[0.101824891495356],7,1,44.10263207637798,45.322644722027235
13171,[],[0.133824140144227],7,0,96.67652759188591,38.382472970436204
13174,[],[0.274129659399742],7,1,85.66887176344018,43.03554195086868
13176,[],[0.122953256641499],7,0,56.755051420564726,34.900043638890246
13177,[],[0.23219001507748],7,0,35.99868327050922,4.702402427555856
13181,[],[0.264377213951153],7,0,36.913060243824134,4.640906716591699
13184,[],[0.523900301713352],7,1,65.50182028427535,59.76337426774458
13189,[],[0.68125671463816],7,1,67.4290181198888,37.64528291758501
13190,[],[0.122031912297191],7,0,49.53003431928838,73.94412406924906
13196,[],[0.168447636566226],7,1,67.82612977395637,16.92946592485943
13205,[],[0.359073445266757],7,0,71.36637873129845,78.69586952253918
13209,[],[0.167627633766997],7,0,91.5291571115278,16.054456556567924
13213,[],[0.132929545498101],7,1,97.38559310352713,21.223716184079258
13215,[],[0.168294835514192],7,1,24.914254135552323,17.60358195331993
13230,[],[0.142339304706903],7,1,23.58904602235746,5.147812202879959
13244,[],[0.15114527644541],7,0,91.32407736360197,17.173640760725558
13247,[],[0.462131327039583],7,1,14.358449684204265,1.7304119717496431
13251,[],[0.124257526336188],7,0,62.5397679724551,8.913082058910721
13256,[],[0.119884365217287],7,0,25.85308847577878,34.84250212434282
