idx,z,e,age,sex,x,y
64359,[],[0.129199682576989],22,0,81.25217441217464,74.11523168699871
64533,[],[0.54456769739571],21,0,78.25723420802875,22.37851224411201
64611,[],[0.716525093387008],21,1,93.08419861682789,69.83280845603457
64658,[],[0.243245161644627],21,1,40.07993518167998,35.72401822286197
64735,[],[0.6357066503166],20,0,94.22781908090661,68.83844355736012
64798,[],[0.135393201318067],20,0,69.82354081734086,70.23494456242841
64808,[],[0.159883849529419],20,0,20.47882510720994,33.36591059147218
64861,[],[0.12155886914681],20,1,55.730604560364625,14.171926362076222
64864,[],[0.175536419547946],20,1,84.21913286030875,2.299938669686656
64898,[],[0.128287218285327],20,0,95.34836966495602,41.863807819994356
64903,[],[0.0932541621966592],20,0,54.77796862207705,15.799957057902365
64926,[],[0.66412629787611],20,1,70.70513107257045,0.0
64940,[],[0.0785467123741138],20,0,37.733932216995036,43.11759861202556
64956,[],[0.243245161644627],20,0,40.40768033851774,35.221320085215865
65017,[],[0.0933166456791365],19,1,42.32225040162881,15.83991594912583
65043,[],[0.108258272565864],19,1,54.90303119233468,23.59007426408583
65072,[],[0.148244822794445],19,0,19.11114094367007,6.083017489040677
65097,[],[0.245462693183683],19,0,93.05249623443518,51.22212281676483
65176,[],[0.126930467092539],19,1,20.129665768233053,22.307304871837317
65245,[],[0.0923707089543887],19,0,41.43168395870289,15.09519378638405
65254,[],[0.418361458398923],19,1,61.79985425193173,0.0
65261,[],[0.145599294149656],19,1,59.22159791476956,0.0
65265,[],[0.444876700271394],19,1,73.34107378966007,62.90392220367895
65279,[],[0.179798205733869],18,1,94.84065298414149,28.632101444757122
65288,[],[0.08362878479093],18,1,73.72221526370463,72.83529414173542
65303,[],[0.464324882957407],18,0,15.259443261629869,12.602832018746538
65315,[],[0.441047550428966],18,0,14.522405546097856,0.8138019822759344
65324,[],[0.19611288581299],18,1,66.12615841315812,11.113207629770088
65343,[],[0.0714705085863865],18,0,8.367578769215404,27.972632490213662
65390,[],[0.149582734553327],18,1,96.3467592440466,44.297515262706725
65392,[],[0.485473932457134],18,1,80.75430979037591,64.02601864409887
65393,[],[0.144910300144547],18,0,93.23686353649843,12.467532835606157
65415,[],[0.317280631606655],18,0,73.54775153123425,35.27342334439511
65431,[],[0.140422027743356],18,0,45.8682488252824,4.429410527803769
65432,[],[0.16667326914078],18,1,50.569475512722846,73.45418125159462
65444,[],[0.678689754478608],18,1,78.54309633028663,9.476376149035174
65471,[],[0.703711410043533],18,1,73.07428305031914,27.961561446100525
65479,[],[0.225532986164016],18,0,49.225507069580644,58.55281493303437
65483,[],[0.157961177708782],18,1,93.62397747455935,2.0976370379753404
65488,[],[0.208499583363188],18,1,86.50257486333265,35.88909924601932
65494,[],[0.541551493638924],18,0,76.55517055055228,8.724947962773017
65525,[],[0.164362860719583],18,0,22.19501010166997,35.06217147209962
65538,[],[0.170000630001802],18,0,66.14623807069806,55.10289551970699
65550,[],[0.308410713815028],18,0,72.03615991642934,76.04683180859934
65561,[],[0.592602941153651],17,1,64.05739329401328,2.1945731600310228
65646,[],[0.159835652119067],17,0,78.01075073712916,50.25063493285846
65664,[],[0.145929836007716],17,0,99.999,33.40659887140069
65676,[],[0.1150759630858],17,1,23.889514809028594,2.495520575813627
65680,[],[0.129423190666833],17,1,61.093706855557535,26.85763016830262
65701,[],[0.0982505093833664],17,0,96.13325533698988,89.88632156661481
65710,[],[0.199440800923841],17,0,72.54968919270337,46.27509184029946
65773,[],[0.189761551874673],17,0,47.94261043493828,7.739319686500612
65821,[],[0.273516406669947],17,1,22.66851003159223,28.57733211658846
65865,[],[0.273236677793264],16,0,93.98466463323493,0.0
65896,[],[0.499643558538758],16,1,85.70096883318053,65.14424811839237
65917,[],[0.760050826586841],16,0,73.26779049642478,28.172093869087718
65968,[],[0.115823172373441],16,1,63.700808971162814,22.232483242898212
65980,[],[0.109889733876343],16,1,95.57280229684747,99.999
65995,[],[0.20422815346837],16,0,58.674784915811806,16.022050603573792
65997,[],[0.0404625264239599],16,1,89.28892710159266,79.20943305983279
65998,[],[0.365942979577499],16,1,98.37021634170648,0.0
