"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101"
3531.58937567452,NA,7412.4904216543,NA,3775.34314071107,NA,5671.68263366241,4958.47249774501,5150.13457261839,NA,5894.21541668041,NA,NA,4798.04580089893,5600.33356854123,NA,NA,6852.8343578711,NA,NA,4184.89547048074,4798.04580089893,6556.25956290604,3856.69257607628,NA,NA,NA,3417.4477023983,3417.4477023983,NA,NA,NA,5694.30619215277,NA,6108.87974569154,6896.11786779128,5880.06342007981,NA,5025.20708627392,NA,NA,3247.27309907311,3247.27309907311,NA,8496.13502954249,8496.13502954249,4595.33142342766,10254.82566755,5610.60042831491,NA,NA,NA,NA,NA,5949.71536767009,5949.71536767009,NA,NA,NA,NA,5074.07285055192,6143.29897230985,6143.29897230985,5253.86912847375,6029.14327326891,6716.06912610452,6716.06912610452,NA,6159.00782879417,NA,NA,NA,NA,4475.7477534408,4475.7477534408,NA,NA,NA,NA,NA,7696.54020872607,7696.54020872607,3781.26201342212,NA,NA,NA,NA,4901.28945498916,4901.28945498916,4958.47249774501,4701.59061693229,4701.59061693229,3936.38697120474,NA,6933.30017005906,6933.30017005906,NA,NA,8104.60580743562,6576.44263833544,6576.44263833544
3249.48916989858,NA,7391.77436716561,NA,3907.28350941461,NA,5647.65649870024,4934.30610513566,5135.39349389962,NA,5874.78973254579,NA,NA,4772.98175934762,5582.25435781955,NA,NA,6832.25856102959,NA,NA,4178.20518071019,4772.98175934762,6534.58975641651,3883.74827621757,NA,NA,NA,3319.5618904304,3319.5618904304,NA,NA,NA,5673.81454989957,NA,6088.38810343834,6875.62622553807,5857.66427382494,NA,4996.69270660194,NA,NA,3111.12500095413,3111.12500095413,NA,8475.44702658323,8475.44702658323,4581.26358141537,10233.829097767,5588.90257029595,NA,NA,NA,NA,NA,5928.43828259267,5928.43828259267,NA,NA,NA,NA,5048.98075747117,6123.08784535101,6123.08784535101,5236.65951516459,6009.26876466331,6694.73593796823,6694.73593796823,NA,6139.30162936518,NA,NA,NA,NA,4466.02789849113,4466.02789849113,NA,NA,NA,NA,NA,7675.85220576681,7675.85220576681,3772.29954976723,NA,NA,NA,NA,4876.08515579066,4876.08515579066,4934.30610513566,4677.92915185278,4677.92915185278,3940.35626261998,NA,6912.69632168812,6912.69632168812,NA,NA,8083.86170141749,6556.25956290604,6556.25956290604
3017.72743369604,NA,7456.18067875131,NA,4092.50775828236,NA,5709.14545122456,4995.6548000128,5205.04544148991,NA,5940.26200225006,NA,NA,4833.57306292998,5648.96089481902,NA,NA,6896.77707873303,NA,NA,4254.81390760067,4833.57306292998,6598.15452211912,3988.71709936812,NA,NA,NA,3316.72868595734,3316.72868595734,NA,NA,NA,5738.44527372075,NA,6152.93467267121,6940.17279477095,5920.63995740939,NA,5054.19834194631,NA,NA,3066.97189362143,3066.97189362143,NA,8539.85333816893,8539.85333816893,4651.50461112381,10297.9268425289,5652.46733599856,NA,NA,NA,NA,NA,5992.31161511908,5992.31161511908,NA,NA,NA,NA,5109.51595799466,6187.91492987825,6187.91492987825,5304.09539192941,6074.40441601435,6758.55316743576,6758.55316743576,NA,6204.52143530453,NA,NA,NA,NA,4539.97173008516,4539.97173008516,NA,NA,NA,NA,NA,7740.25851735251,7740.25851735251,3848.31919453955,NA,NA,NA,NA,4936.56425325528,4936.56425325528,4995.6548000128,4739.75472273034,4739.75472273034,4025.99758198894,NA,6977.13068480325,6977.13068480325,NA,NA,8148.21190994431,6621.14275049215,6621.14275049215
2847.48270154726,NA,7684.21156153882,NA,4424.0207331603,NA,5934.37118106845,5220.85247832725,5438.0133934582,NA,6169.33079162672,NA,NA,5057.98529842021,5879.15174537313,NA,NA,7124.94821916772,NA,NA,4494.37396898649,5057.98529842021,6825.39996208242,4253.97236171758,NA,NA,NA,3482.06440045477,3482.06440045477,NA,NA,NA,5966.64446568489,NA,6381.13386463535,7168.34393520565,6147.24021219565,NA,5275.6371153163,NA,NA,3183.41379231142,3183.41379231142,NA,8767.88422095644,8767.88422095644,4885.11774826914,10525.677210022,5879.62862137355,NA,NA,NA,NA,NA,6219.86562190618,6219.86562190618,NA,NA,NA,NA,5333.87209042602,6416.36658560731,6416.36658560731,5535.01558224886,6303.10853550834,6986.02301963455,6986.02301963455,NA,6433.3658124457,NA,NA,NA,NA,4777.03520535116,4777.03520535116,NA,NA,NA,NA,NA,7968.28940014002,7968.28940014002,4088.69275027902,NA,NA,NA,NA,5160.83623109833,5160.83623109833,5220.85247832725,4965.40122551577,4965.40122551577,4273.88894761734,NA,7205.21767064964,7205.21767064964,NA,NA,8376.18668967296,6849.59440622121,6849.59440622121
2632.69214065367,NA,8090.48186236445,NA,4930.79966395612,NA,6337.69607130327,5624.09321397376,5849.50127875898,NA,6576.7231536298,NA,NA,5460.46864277195,6287.75032314197,NA,NA,7531.3307261111,NA,NA,4912.73447899916,5460.46864277195,7230.80066549552,4698.39274257655,NA,NA,NA,3823.98449275357,3823.98449275357,NA,NA,NA,6373.13917874601,NA,6787.54442310816,7574.7825452079,6552.05183349059,NA,5674.95063684174,NA,NA,3464.26570502745,3464.26570502745,NA,9174.15452178207,9174.15452178207,5297.27887027639,10931.6669955533,6285.02932478665,NA,NA,NA,NA,NA,6625.57489214308,6625.57489214308,NA,NA,NA,NA,5736.27128018944,6823.05765937449,6823.05765937449,5944.34349978304,6710.08012456987,7391.70423834202,7391.70423834202,NA,6840.50571068385,NA,NA,NA,NA,5192.75887159682,5192.75887159682,NA,NA,NA,NA,NA,8374.55970096565,8374.55970096565,4509.0729704111,NA,NA,NA,NA,5563.15126627345,5563.15126627345,5624.09321397376,5369.17494022158,5369.17494022158,4700.80517410807,NA,7611.57212606358,7611.57212606358,NA,NA,8782.42893896915,7256.34158304725,7256.34158304725
2044.42351684546,NA,8390.35271203828,NA,5315.02146264484,NA,6634.98618026895,5921.2711168217,6154.00063078979,NA,6877.60385836333,NA,NA,5756.97330891342,6589.66893446464,NA,NA,7831.3418334321,NA,NA,5223.29296138821,5756.97330891342,7529.97022693344,5031.50465463236,NA,NA,NA,4068.36941720244,4068.36941720244,NA,NA,NA,6673.20638912588,NA,7087.5835819586,7874.82170405834,6850.63231281035,NA,5968.65015003958,NA,NA,3647.18972848142,3647.18972848142,NA,9474.05342298533,9474.05342298533,5602.42340748424,11231.3134329916,6584.17083469513,NA,NA,NA,NA,NA,6925.02496887536,6925.02496887536,NA,NA,NA,NA,6032.74789480148,7123.34928198986,7123.34928198986,6246.93534781219,7010.59615942073,7691.07016048599,7691.07016048599,NA,7141.16200318189,NA,NA,NA,NA,5501.04518010152,5501.04518010152,NA,NA,NA,NA,NA,8674.45860216891,8674.45860216891,4822.18414197885,NA,NA,NA,NA,5859.54372629717,5859.54372629717,5921.2711168217,5666.94192518768,5666.94192518768,5018.8534148566,NA,7911.52713032571,7911.52713032571,NA,NA,9082.27173711354,7556.63320566262,7556.63320566262
1558.38869206777,NA,8462.122550101,NA,5433.74956098389,NA,6705.26928727155,5991.49812076543,6228.4634156784,NA,6949.93472701478,NA,NA,5826.80759144503,6662.64498829312,NA,NA,7903.1677745537,NA,NA,5301.26218745634,5826.80759144503,7601.29124052518,5122.26537812345,NA,NA,NA,4108.86179994371,4108.86179994371,NA,NA,NA,6745.08843330635,NA,7159.46562613907,7946.67569670937,6921.67281110773,NA,6036.82939233446,NA,NA,3648.52217612965,3648.52217612965,NA,9545.82326104805,9545.82326104805,5677.25086225551,11302.9430134071,6655.49184828687,NA,NA,NA,NA,NA,6996.54234317316,6996.54234317316,NA,NA,NA,NA,6102.52607427422,7195.34353228807,7195.34353228807,6320.30412305277,7082.73066736612,7762.58753478379,7762.58753478379,NA,7213.38066571559,NA,NA,NA,NA,5577.66793275672,5577.66793275672,NA,NA,NA,NA,NA,8746.22844023163,8746.22844023163,4901.89256287204,NA,NA,NA,NA,5929.32190576992,5929.32190576992,5991.49812076543,5737.4774959552,5737.4774959552,5101.05842186962,NA,7983.32501991787,7983.32501991787,NA,NA,9154.04157517626,7628.65550749027,7628.65550749027
2125.23997315138,NA,9246.65369961013,NA,6234.43839144832,NA,7489.23940619196,6775.46823968584,7013.92026565893,NA,7734.66223722997,NA,NA,6610.63745271826,7447.56885921437,NA,NA,8687.69892406284,NA,NA,6087.95330473207,6610.63745271826,8385.6540808577,5913.41668857954,NA,NA,NA,4882.50895603157,4882.50895603157,NA,NA,NA,7529.64763434492,NA,7944.02482717764,8731.23489774794,7705.9234453225,NA,6820.07017148952,NA,NA,4407.4703307929,4407.4703307929,NA,10330.3263590278,10330.3263590278,6462.81991835379,12087.4180598574,7439.85468861939,NA,NA,NA,NA,NA,7780.93323503511,7780.93323503511,NA,NA,NA,NA,6886.32788401801,7979.93078485608,7979.93078485608,7105.3682516212,7867.37402299301,8547.00647817518,8547.00647817518,NA,7998.05207287191,NA,NA,NA,NA,6363.88217403203,6363.88217403203,NA,NA,NA,NA,NA,9530.73153821133,9530.73153821133,5689.25691685424,NA,NA,NA,NA,6713.09566398427,6713.09566398427,6775.46823968584,6521.55982099336,6521.55982099336,5889.26432173491,NA,8767.856169427,8767.856169427,NA,NA,9938.54467315596,8413.24276005828,8413.24276005828
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
